memory_usage,storage_usage,workload,Resource Allocation,,,cpu_utilization
69.08741267,62.16897749,100,67.95986482,,,76.77743964
46.43181379,68.31038417,93.01073282,,,,27.42202959
11.31906809,49.9539844,95.50373342,37.93338505,,,56.52279918
29.65221513,49.94805851,100,54.13326385,,,
62.40075438,78.44620923,100,71.93207108,,,82.6383573
49.61001079,,94.72681829,59.26734959,,,52.46377942
36.56928763,59.17183449,99.18601483,58.53457675,,,93.72536103
10.39469107,56.89353952,52.13167567,27.91445593,,,20.06241193
64.40645163,93.54381163,100,70.76105957,,,51.19496412
73.73784233,84.25560268,71.91447026,60.78350945,,,14.40472627
87.28316129,67.17563515,100,71.37529244,,,53.46330295
20.04936616,81.15211414,73.13250034,,,,41.95519301
49.61001079,75.28983985,272.0350471,,,,156.3729193
48.05904634,73.57694594,76.59163477,53.71364443,,,39.75190968
82.85436615,87.41820942,88.48717857,66.92156952,,,15.23225149
49.61001079,75.28983985,100,59.75685618,,,52.46377942
,96.26173435,77.51464486,54.9357327,,,22.20768627
,66.35112315,90.69165522,57.76043104,,,62.04525882
,83.02560789,84.66659172,,,,17.7320682
32.30281931,87.87555877,100,67.12308779,,,98.40922414
26.75785717,61.67805889,69.98713597,35.33179976,,,11.28660344
29.2292168,59.32773371,76.6197145,38.7407377,,,23.74971562
47.14756896,74.01361148,97.96197109,53.53849564,,,30.50974555
73.31764559,49.0267288,100,63.86773003,,,69.5022312
35.85533234,83.39098378,72.33237342,,,,21.02514453
50.2311102,100.2215899,61.80501781,53.83909069,,,3.514413554
59.3897218,63.83496281,92.5391497,51.22826735,,,
22.2957319,79.32525574,100,60.6410484,,,98.39528423
44.3727066,77.76719402,100,62.31215784,,,69.88397828
,50.42538752,100,44.5083305,,,
75.87159413,93.57886915,97.73874933,75.305365,,,53.34078074
72.93448478,68.24524383,96.45397653,67.10322207,,,58.50840399
63.63095937,83.2071043,97.75107877,,,,77.12200087
74.17043351,58.58252347,100,57.26000303,,,23.06272176
92.54711523,48.18646678,100,73.74522876,,,83.69220708
71.59240986,90.11897119,73.27007226,65.67476998,,,31.78505038
41.40942924,80.04343312,100,,,,74.91722996
71.14810592,76.55278821,94.2441903,59.73798011,,,15.6070462
87.95097078,55.216596,92.79822114,64.92172096,,,42.9637709
11.20029153,78.51757568,66.06543578,37.88053037,,,27.24476756
41.05863266,105.9439885,86.07541061,,,,35.51091995
23.16327216,67.56739139,72.62397817,40.67465423,,,32.83340843
34.44600328,101.9786301,75.59771048,54.65415432,,,26.17896092
,69.54171878,81.31906871,53.7959428,,,21.7048627
41.24323367,83.34967202,90.69867952,56.74158059,,,45.08309989
61.54742926,43.68101034,100,61.61762622,,,87.62516494
72.62380089,47.93962827,100,66.98639823,,,87.16697085
47.39194489,84.68003524,81.87573949,52.10680525,,,14.57218623
58.14092831,65.15841345,100,57.69386329,,,43.0208773
26.03872998,86.27027496,76.94617233,49.5248212,,,39.45798286
21.53445261,59.24243372,95.38890724,44.20063826,,,
18.26619495,103.9159172,100,62.31768587,,,76.63111778
21.31641858,61.25668961,100,49.45105382,,,74.35637206
48.85313501,68.81202829,100,56.18937165,,,46.85467292
,59.36720833,84.88087603,47.53838198,,,26.03093377
7.68804955,78.11604672,100,48.24565373,,,67.47159828
78.26428946,92.58920846,88.34590834,,,,17.64649264
52.7880681,75.9246468,79.49681608,57.15253887,,,42.97645158
63.50347967,62.33938962,100,66.78259903,,,80.54118301
52.64166074,89.22437916,98.75930627,,,,70.36020374
67.47226045,93.08059861,100,72.31219693,,,53.81013193
52.57333455,79.12212502,100,60.03612748,,,42.95106731
43.09932559,91.70419055,100,62.80687971,,,
61.82896232,73.97015261,83.28109655,59.99768842,,,
13.9476552,56.12187321,83.17259297,37.26183416,,,45.20747938
49.06442296,101.8811794,100,76.88788725,,,93.99974794
70.69474717,82.99119088,100,77.59975211,,,88.15765576
73.71780513,76.09136431,100,72.85930205,,,70.68661116
45.34097085,89.96122896,69.59449586,53.38503724,,,21.91970456
81.56494847,65.42358255,100,,,,56.75076211
,,100,54.13133697,,,77.81128255
65.82834059,71.14841834,100,69.50011044,,,76.06447022
56.17497963,59.1080792,68.44786514,47.20062037,,,20.11711882
40.7749176,,66.41899436,49.27093379,,,30.54271196
,88.86499616,80.33219363,58.88892858,,,3.004681526
8.894993206,,65.9586447,37.67106065,,,26.93581975
,43.05040974,64.39638647,40.01160825,,,19.65695549
71.12892416,87.83273777,98.20480092,69.27630544,,,41.64082314
78.43125349,70.68072444,100,74.03998365,,,76.29373496
61.1464789,85.78706339,100,68.16454666,,,56.20152362
49.61001079,75.28983985,100,59.75888184,,,52.46377942
63.28402238,90.66195669,100,,,,
39.66323128,88.95594294,100,67.58720309,,,86.21435038
24.42592747,89.44763174,90.28929254,57.51137899,,,68.91382334
57.73147839,72.36896906,100,62.11126773,,,53.692926
49.61001079,75.28983985,74.4663391,57.30887944,,,
42.17805002,,79.27861618,51.99995212,,,21.43147929
57.224529,80.01613435,92.25391804,,,,49.91230703
71.81890643,91.77677957,100,80.75821116,,,87.6714054
78.12911064,80.82101477,77.4500071,63.02069371,,,
80.72005986,72.98097771,89.14586149,,,,
,74.21499406,68.25083555,53.21310525,,,12.16456471
,80.94832063,100,75.47533433,,,62.69424461
30.20475944,53.59719161,100,54.34794179,,,
50.24445486,72.12476225,84.37077793,54.23701326,,,37.24462042
24.94118311,73.61531805,72.8946459,40.25911015,,,18.73714813
29.47895402,83.93277202,100,54.90553119,,,51.97344276
54.31057072,62.55313983,100,60.1851448,,,65.36464972
33.8460557,81.04471291,95.05353874,58.56876189,,,67.94143035
63.23802523,,86.39701458,62.40438507,,,43.37794744
60.86733719,82.19258803,100,68.88818636,,,65.46057728
33.90705299,95.01542302,87.9236033,62.95430976,,,70.95740499
,88.44674992,80.20278576,51.67801943,,,48.86051564
26.88290291,83.81364527,93.25037865,49.76288655,,,35.6726964
64.81453658,,83.81333259,66.56954544,,,37.68009286
64.49402241,63.033568,100,63.13891863,,,60.64161794
36.79500301,62.66817161,94.15100271,49.26435924,,,47.03044446
39.87903573,82.08666925,72.57314531,56.57705291,,,56.60732315
48.97304566,71.19865486,93.852126,58.81294111,,,58.06295078
37.70207642,51.19450893,71.04470369,40.35138411,,,31.13956353
29.21359208,79.85452357,100,59.36264396,,,79.31622246
42.5168786,74.61880992,85.76567538,52.27870056,,,37.01242959
50.09885109,45.76398412,78.93409243,46.76008499,,,44.12598021
65.68601247,49.54109164,97.74601241,56.57615616,,,49.01373575
44.18412388,54.09703985,75.80556396,39.81175108,,,10.82076902
34.62197896,57.9904991,89.01297044,46.17377999,,,45.4132956
91.2271974,60.74050525,100,66.52572915,,,33.35545688
19.02886954,,82.09809172,46.9171517,,,52.90460481
,58.01128017,100,70.09460725,,,60.81176598
38.14158181,,100,64.7274192,,,68.56112481
56.57530452,67.56194871,100,68.97317373,,,94.87243226
51.6117353,71.79549489,74.42963499,50.06541161,,,20.204579
37.94424534,,89.03319075,49.39618353,,,50.47454289
49.61001079,75.28983985,100,59.75182352,,,52.46377942
36.88989282,86.66245537,88.40038267,56.95651408,,,49.68992143
91.7731552,44.13340759,89.1497649,60.88453596,,,35.55090099
93.13021737,,100,81.262785,,,69.71731641
22.78499271,101.8237065,59.63997011,47.81750316,,,21.73180174
67.38009566,86.39812815,84.64452484,60.25316683,,,14.16697513
44.42235376,88.70340819,100,66.8319243,,,74.81782576
34.77012554,105.6877235,79.45305234,57.77123621,,,32.88845637
79.59175037,61.46135492,100,66.55837025,,,52.84926426
60.93273747,93.84457625,86.70931363,68.14118332,,,50.30756062
62.90704291,42.70159583,79.59833864,45.96311797,,,22.39212226
,107.7897123,100,81.93473505,,,51.93397565
67.03747516,,100,73.05157406,,,60.12524823
78.01381317,84.02675459,95.66220812,68.42874622,,,32.72425975
49.61001079,75.28983985,90.26756125,58.80940434,,,52.46377942
,75.14077402,100,,,,61.6251802
65.87583108,99.48283299,100,75.3104169,,,61.13590101
45.13288119,92.5706866,100,67.51650751,,,71.02466451
39.56643073,51.3719158,100,,,,54.26462631
42.50282375,94.4153458,92.48560858,64.76503695,,,63.0054408
14.96206251,77.55874596,84.2448422,48.35569866,,,63.03356199
77.07473395,52.42042992,98.47909463,58.79365976,,,34.92704942
62.41032564,50.85186524,100,66.3874177,,,97.65344117
86.4340218,53.51394493,100,70.18263487,,,69.70265979
46.90488518,55.29490563,93.53922131,51.60854804,,,51.76443224
76.01424059,77.13442974,95.70185802,62.81264862,,,20.04725689
19.20681848,57.50054339,100,47.29913442,,,73.47246265
,82.60968447,100,77.32643083,,,
36.81733213,,86.56556037,44.94459987,,,33.31561814
62.60779838,55.07666164,80.28906778,50.60110318,,,25.80846939
58.23495296,67.41664071,97.97015287,59.80606531,,,50.40714243
20.59057977,61.82610682,85.16421993,44.06711588,,,56.01684713
68.21251103,90.30249425,67.47205191,63.91824397,,,31.84444526
40.57290203,95.03335497,100,67.17761969,,,73.62133323
51.08542865,53.8165007,92.54398204,54.43437201,,,60.13608701
28.00943493,,100,53.08417655,,,
,49.38038329,70.24477391,41.10110002,,,25.83617768
25.60615616,71.51545162,69.2664538,41.6878932,,,28.90740644
70.98098908,72.34058457,92.29229083,62.03696808,,,33.82517957
74.84134321,94.53576493,100,71.40565595,,,
76.79923693,52.53916294,100,70.5505403,,,89.90948378
64.29432274,,100,63.97298304,,,39.3862237
45.26982657,77.63655432,83.45832112,55.09399508,,,42.10454702
53.26310678,67.71067254,96.69406536,63.94631862,,,78.62741134
93.1897912,89.61764282,100,88.36412038,,,89.50376286
,63.15143416,68.06876822,44.37311477,,,23.72359531
40.11754667,73.17833001,91.58660986,57.95695226,,,67.46467732
65.77855937,47.07124081,89.87570884,46.26579998,,,7.702108742
16.7753411,91.15598145,78.53555637,47.77645929,,,
18.41267488,49.0831819,100,48.14326554,,,91.34270706
30.94642131,91.05057581,77.89029606,48.87797356,,,20.53966828
,62.56924465,100,,,,72.65807127
70.62600497,70.48453973,80.23418452,61.77723722,,,
55.3766471,101.4606562,100,68.60675161,,,
63.65110259,,92.50113899,,,,50.49358765
52.28875537,86.68162343,100,60.94255016,,,36.40074316
28.26691828,83.91910658,100,62.7626673,,,90.82257769
49.61001079,75.28983985,86.4006942,58.44836549,,,52.46377942
74.18074003,50.76961761,100,70.45681702,,,96.26440038
50.12643146,81.2260099,98.37506119,65.70843106,,,71.43362408
34.45289122,73.24530682,95.8434986,50.15579482,,,38.59682029
49.61001079,75.28983985,100,59.79240931,,,52.46377942
44.85376223,49.03602496,87.55567673,49.92504596,,,59.117851
51.49003248,90.54608764,100,66.08149253,,,56.22156812
41.04286769,81.89615218,100,62.08050608,,,68.56323167
,,78.96735711,35.03426215,,,39.60771845
57.42441349,88.03151172,86.38613252,,,,38.94647204
32.98215116,53.38396981,82.47063535,43.49622463,,,45.62642099
,84.56312596,94.12448599,51.23529193,,,48.51860615
85.70328802,89.02502611,100,79.88696018,,,
18.53378187,46.94500065,92.42864485,,,,64.77712594
50.43664234,45.73175598,100,,,,79.95067693
36.36994856,72.92954785,100,61.35717889,,,86.48490745
69.59445448,105.5894572,92.11927537,73.50812731,,,40.60135748
43.83988358,42.23780713,100,51.88167893,,,74.79800391
31.07243989,81.31623228,79.93372461,50.97938213,,,43.68767631
48.45476887,93.1908643,74.54068511,59.76653641,,,39.34957614
49.61001079,75.28983985,100,59.76998594,,,52.46377942
13.68310503,91.13531767,93.61748392,51.32396627,,,54.7529972
6.829178024,,78.76671943,37.49047167,,,61.38800907
56.21290691,67.86959561,73.50156586,52.32580421,,,28.94833621
,60.87327248,68.29343869,37.29933934,,,26.75292311
53.08226026,76.89210972,100,69.20150775,,,88.35572928
43.33064693,73.17769421,94.28693786,51.06868143,,,28.37865167
64.18315853,87.78120706,98.05686392,63.87951586,,,28.67896143
49.61001079,75.28983985,75.89306641,57.43577062,,,52.46377942
53.65749235,90.8589099,100,64.8021418,,,45.98718831
,61.57707293,95.52449786,50.81119124,,,58.04698082
35.25286441,,84.14956394,42.6327347,,,35.51139969
44.67686727,54.82656055,99.83588043,50.03841159,,,46.04491826
33.57600208,68.84182152,81.76556552,47.92463643,,,42.72870488
50.6031962,59.97177233,69.78094201,45.70031081,,,21.07924026
64.96277266,106.1871271,100,81.30146927,,,80.77727989
47.42713274,90.59049091,100,66.27200496,,,64.01494868
36.89274199,75.53041321,91.22113599,51.32005152,,,38.6378989
16.30826073,99.83073649,100,56.26924992,,,57.48151949
45.47993742,88.26594222,77.03129968,55.15152158,,,29.01682797
,49.64026003,100,67.52416385,,,53.53447776
54.19096778,81.6911545,85.6070773,61.9656039,,,51.81368429
,70.72130323,100,65.48385078,,,63.98261808
55.42202269,61.48344901,90.66537367,55.66390799,,,47.91105976
64.36481087,93.88130044,100,80.50718166,,,
78.91652928,75.83903533,79.92016903,63.80607666,,,28.6828187
62.83096636,56.14707799,100,58.38931025,,,51.61566527
64.52780701,90.86731687,100,68.73552421,,,45.47814851
68.78030924,56.03041682,100,69.76082181,,,94.73075967
33.5639401,81.92183325,80.29945608,,,,29.32721666
80.83355772,93.66517886,100,73.02488579,,,33.00694608
15.48670547,58.65568354,53.61213362,28.95246311,,,12.88618106
31.10231898,100.8805646,100,70.89171515,,,98.67699395
46.4766281,87.77063354,83.93211792,57.45230696,,,35.64856322
51.60900501,72.26308222,100,65.99155367,,,
64.62717525,92.50476836,93.17599947,72.50042397,,,
59.18367651,51.2628732,94.32177134,53.10747961,,,42.88722343
,92.15875049,87.18008769,62.54425235,,,21.65875105
65.50234315,93.63927007,89.32147532,69.13937245,,,46.21313225
52.2077745,61.89526802,78.55651965,49.20152634,,,27.83011377
85.19924355,89.93341971,100,76.88047952,,,49.07436945
49.61001079,75.28983985,272.0350471,98.27729422,,,156.3729193
40.76692776,99.34318839,67.04669794,55.37029881,,,26.08704697
89.41264445,76.96339366,100,79.59834928,,,73.82030148
67.24187931,70.4903022,100,72.26525227,,,87.46033448
60.14734523,83.49030374,96.10750488,63.83268942,,,42.81976703
37.71128937,46.24048536,100,54.95496945,,,
49.6277807,76.15040639,82.84852408,53.05075961,,,27.52518534
61.26626706,92.07321996,100,73.3690723,,,71.10002144
73.35417615,62.36249161,89.29773892,59.78134686,,,35.28377517
15.82634414,45.59681528,100,45.12009632,,,86.99051612
66.37139434,77.26248069,100,72.41474313,,,79.9037349
47.79439994,61.5674597,100,61.57054516,,,84.62490025
83.72936868,44.09302915,100,69.1874408,,,83.7764632
46.08002746,,100,68.09265627,,,68.30437894
37.34750063,94.67168316,88.88842956,58.34498399,,,43.32021559
32.02903358,,100,59.0291024,,,89.73659256
45.5936288,59.80535133,100,58.73633374,,,
39.42910473,,86.56759325,48.56832104,,,63.11307046
78.53095488,98.2474973,100,,,,85.86226487
21.94179301,70.40414538,67.92250446,40.86030836,,,33.49556657
26.96803819,45.53917446,100,49.53975764,,,88.41902157
24.44765422,94.47942238,73.93698339,50.89978547,,,37.89626252
39.5462505,63.08541063,71.05750118,46.00899999,,,
49.61001079,75.28983985,100,59.74052306,,,52.46377942
37.38831537,95.70991274,79.98234234,51.68853243,,,14.41642948
50.84513315,89.17664867,94.883525,61.18604157,,,38.56487688
12.79891209,,96.48779265,43.85109507,,,
28.83087713,83.42263922,57.44133481,46.45984852,,,33.12743343
39.40700533,52.13571268,53.35603313,34.75528678,,,8.306681486
6.713691759,67.82969609,100,45.13443356,,,69.84715778
69.24242644,62.83270281,95.21473803,59.20654173,,,36.39551284
52.31941758,49.8982985,95.19489057,50.16874127,,,42.73522687
,,100,69.89555443,,,29.3680202
50.08097184,63.55215675,100,60.83841404,,,74.16233341
30.57513272,95.42487498,75.82726397,51.62777644,,,28.26451649
37.78406442,57.30254995,98.21162245,50.60466715,,,57.91795825
14.23709669,79.24779627,92.28778025,48.31158571,,,57.8836539
49.48593883,56.98533901,94.15851962,52.88332311,,,50.31512251
41.73905409,60.97151184,100,54.85375304,,,64.67182795
51.3556738,84.38715215,100,67.50212367,,,72.3166757
53.74173771,95.50105808,89.28884569,61.45319657,,,28.00368176
,87.55837584,94.77910534,59.06372997,,,71.56855588
22.9229872,81.52605332,79.42304706,44.10514609,,,25.55776667
,58.75590017,96.94163479,66.20847316,,,40.87626764
,,100,,,,57.26325442
43.64358577,76.62005122,100,63.50855792,,,78.45690398
56.05216153,90.72856051,98.22104562,67.41709491,,,55.0939079
49.42248484,77.74170324,100,70.4615262,,,99.32756486
42.13734305,88.92280993,85.09459492,56.63364274,,,37.19216538
49.61001079,75.28983985,72.78076409,57.15451312,,,52.46377942
86.55523881,94.6620164,97.42953271,73.04039732,,,22.80551448
70.71207235,56.96813121,100,71.13656105,,,96.30123272
50.61855237,79.01062689,100,63.26428442,,,61.73451671
87.76117191,87.98721411,100,,,,73.82229675
68.29762047,62.83073432,79.95408656,50.34334689,,,
55.42209698,55.87942835,80.39388915,,,,21.14263618
49.33017887,101.8309995,82.78506502,66.33085886,,,51.83481029
68.21909101,46.71020598,98.74767733,58.0754791,,,55.56525219
32.6993245,71.47698036,95.13572384,56.03440347,,,72.47022029
6.823942988,106.2432101,51.86375064,41.19733157,,,15.31528228
35.24233887,55.92894978,70.42270564,37.69120672,,,16.16194366
33.0681798,77.9493388,77.52520752,50.56002298,,,44.21171645
32.37439463,65.01195114,100,55.38655928,,,
15.71204442,92.29963794,100,55.85938974,,,67.74526083
79.70581571,74.06714465,100,80.15197635,,,97.63979115
58.50294854,63.72131264,100,68.93445503,,,97.19950344
,72.05653233,100,58.77813499,,,
60.9754398,51.40833008,90.49424944,50.78569752,,,30.44037872
79.72660915,51.310891,100,67.53303217,,,72.35500204
71.75472413,74.36488845,100,70.19820137,,,
65.74746394,56.13653788,100,65.89227112,,,81.81393887
,98.45575555,100,79.09717485,,,69.17439244
37.37379778,53.08801009,94.63548486,47.70761004,,,52.78048437
80.46300499,76.40044068,100,78.31672769,,,84.12434187
55.46972696,90.91866702,100,69.55908271,,,64.86923977
38.27024648,63.45238672,85.34294268,45.04033851,,,27.38530712
67.3151992,65.38261213,100,69.95801944,,,84.19407028
28.80051193,82.16223872,100,54.9071986,,,55.8305427
80.64440096,81.70468696,90.54195534,70.75603871,,,44.66443756
55.11221572,62.11639204,100,65.28132085,,,88.59147803
53.32276996,,92.59018015,61.06901102,,,47.80648839
,65.14448862,100,74.97460091,,,84.99794665
37.93764692,90.2063298,100,68.38038719,,,91.01469631
23.71865947,71.78835393,100,51.3883321,,,
37.62822263,79.31670907,99.74543211,58.99264639,,,
25.38816572,68.34253114,72.87810535,45.30625884,,,49.46878397
45.4835693,66.98734993,100,,,,92.52662121
49.61001079,75.28983985,100,59.74094974,,,52.46377942
49.61001079,75.28983985,272.0350471,,,,156.3729193
31.43044376,58.38565684,100,52.63915445,,,75.87388699
70.61359187,95.73717125,98.09197249,68.94677841,,,29.44290087
,84.28248936,100,63.36447548,,,80.70200057
84.4713247,73.39266534,100,67.72410291,,,32.01197087
68.30892372,80.8199843,88.48615905,61.93557682,,,26.9885021
,54.53592618,100,50.97772698,,,67.37767181
75.46160863,,100,70.26635847,,,
44.77890145,65.40532423,100,55.7331398,,,56.91604753
45.9368654,57.09199416,83.37044082,45.50396935,,,
33.40478136,66.98151001,88.74498578,55.89936131,,,80.0062825
42.83814739,92.9546311,74.30224307,55.88052787,,,31.37048365
74.03378113,67.59273653,100,76.29464956,,,99.08746094
